B_hybridum,36.859,-2.629
B_hybridum,35.217,-5.033
B_hybridum,36.55,29.126
B_hybridum,37.041,-2.406
B_hybridum,36.991,-3.509
B_hybridum,36.642,-5.245
B_hybridum,36.582,-5.277
B_hybridum,36.144,-5.512
B_hybridum,36.08,-5.532
B_hybridum,36.062,-5.486
B_hybridum,33.251,35.672
B_hybridum,28.183,-17.183
B_hybridum,38.111,13.353
B_hybridum,36.567,5.317
B_hybridum,35.383,-5.117
B_hybridum,28.35,-16.85
B_hybridum,28.3,-16.85
B_hybridum,28.45,-16.383
B_hybridum,28.183,-17.233
B_hybridum,28.15,-17.3
B_hybridum,36.442,36.283
B_hybridum,36.451,36.295
B_hybridum,36.675,29.131
B_hybridum,36.097,32.936
B_hybridum,36.262,33.804
B_hybridum,36.041,32.701
B_hybridum,36.609,31.806
B_hybridum,36.992,28.655
B_hybridum,37.799,27.305
B_hybridum,29.62,51.654
B_hybridum,36.803,8.691
B_hybridum,38.177,-1.928
B_hybridum,37.821,-1.6
B_hybridum,37.728,-2.981
B_hybridum,37.277,-3.67
B_hybridum,37.105,-2.11
B_hybridum,36.995,-3.572
B_hybridum,36.964,-4.546
B_hybridum,36.857,-2.013
B_hybridum,39.325,8.419
B_hybridum,37.88,38.885
B_hybridum,31.716,35.45
B_hybridum,32.535,35.375
B_hybridum,31.175,35.305
B_hybridum,32.936,35.448
B_hybridum,33.077,35.189
B_hybridum,32.612,35.137
B_hybridum,32.481,35.143
B_hybridum,32.775,35.408
B_hybridum,32.434,35.415
B_hybridum,36.802,-2.066
B_hybridum,37.458,-2.249
B_hybridum,36.807,-4.903
B_hybridum,37.449,-2.154
B_hybridum,36.974,-4.676
B_hybridum,37.576,14.951
B_hybridum,34.155,35.668
B_hybridum,33.955,35.601
B_hybridum,34.983,-4.217
B_hybridum,34.083,-5.433
B_hybridum,34.733,-2.8
B_hybridum,37.768,-3.023
B_hybridum,37.856,-1.495
B_hybridum,36.083,66.867
B_hybridum,37.466,-4.387
B_hybridum,34.68,-1.9
B_hybridum,37.476,27.473
B_hybridum,37.361,27.687
B_hybridum,36.347,33.922
B_hybridum,36.958,30.593
B_hybridum,36.369,10.089
B_hybridum,37.077,9.164
B_hybridum,42.186,0.335
B_hybridum,41.72,0.725
B_hybridum,42.33,3.193
B_hybridum,42.41,3.148
B_hybridum,41.362,2.148
B_hybridum,41.287,2.057
B_hybridum,40.726,0.571
B_hybridum,38.391,-3.37
B_hybridum,38.33,-3.579
B_hybridum,38.197,-2.256
B_hybridum,37.87,-2.94
B_hybridum,37.815,-3.319
B_hybridum,37.811,-3.215
B_hybridum,37.76,-3.798
B_hybridum,37.544,-2.858
B_hybridum,37.544,-2.942
B_hybridum,37.229,-7.199
B_hybridum,42.483,2.841
B_hybridum,37.771,38.352
B_hybridum,31.374,34.825
B_hybridum,32.712,34.979
B_hybridum,31.487,34.728
B_hybridum,31.983,35.286
B_hybridum,32.047,34.94
B_hybridum,31.494,34.69
B_hybridum,32.96,35.865
B_hybridum,32.437,34.899
B_hybridum,32.507,34.952
B_hybridum,31.667,34.648
B_hybridum,41.419,2.102
B_hybridum,41.2,1.567
B_hybridum,41.496,1.927
B_hybridum,41.16,20.179
B_hybridum,31.808,35.17
B_hybridum,38.917,46.383
B_hybridum,39.433,46.4
B_hybridum,38.094,-6.502
B_hybridum,40.263,-5.916
B_hybridum,37.182,-3.059
B_hybridum,42.031,-0.069
B_hybridum,37.84,-3.339
B_hybridum,40.888,-3.45
B_hybridum,41.405,-1.495
B_hybridum,41.392,-1.565
B_hybridum,38.387,-2.584
B_hybridum,36.749,-2.121
B_hybridum,37.583,-4.583
B_hybridum,38.014,-6.518
B_hybridum,38.21,-4.03
B_hybridum,39.249,-1.066
B_hybridum,41.178,1.474
B_hybridum,37.919,12.37
B_hybridum,37.537,15.029
B_hybridum,32.167,35.833
B_hybridum,33.083,35.833
B_hybridum,34.233,35.67
B_hybridum,29.317,47.867
B_hybridum,32.867,22.267
B_hybridum,34.133,-4.867
B_hybridum,34.05,-4.2
B_hybridum,34.883,-4.633
B_hybridum,38.75,56.967
B_hybridum,43.338,5.519
B_hybridum,34.733,-4.017
B_hybridum,32.5,-6.033
B_hybridum,39.856,2.901
B_hybridum,39.822,2.883
B_hybridum,39.785,2.802
B_hybridum,39.752,2.629
B_hybridum,39.853,2.804
B_hybridum,37.947,-2.941
B_hybridum,37.667,-2.897
B_hybridum,37.566,-3.009
B_hybridum,37.271,-3.465
B_hybridum,37.688,-3.761
B_hybridum,28.417,-14.05
B_hybridum,38.933,8.633
B_hybridum,37.466,-4.286
B_hybridum,38.252,-2.669
B_hybridum,38.227,-2.737
B_hybridum,40.76,27.338
B_hybridum,38.483,27.239
B_hybridum,38.334,26.46
B_hybridum,38.744,26.971
B_hybridum,38.846,27.021
B_hybridum,37.492,27.34
B_hybridum,37.6,22.968
B_hybridum,37.481,22.729
B_hybridum,37.335,22.79
B_hybridum,37.262,22.853
B_hybridum,37.136,22.894
B_hybridum,31.51,65.85
B_hybridum,35.068,9.676
B_hybridum,36.119,10.462
dis,41.167,44.883
dis,37.041,-2.406
dis,36.756,-5.442
dis,36.146,-5.465
dis,36.06,-5.486
dis,38.097,42.322
dis,38.417,28.251
dis,41.673,44.758
dis,38.004,13.302
dis,36.476,36.344
dis,36.675,29.131
dis,37.126,28.379
dis,36.803,8.691
dis,41.941,0.753
dis,42.098,0.877
dis,37.121,-2.808
dis,42.356,0.889
dis,37.767,-3.023
dis,37.728,-2.981
dis,36.995,-3.572
dis,36.857,-2.013
dis,37.475,43.446
dis,38.093,28.583
dis,38.43,31.309
dis,37.437,40.131
dis,37.787,-3.039
dis,42.03,0.275
dis,37.717,-2.983
dis,37.976,13.3
dis,37.852,14.706
dis,34.983,-4.767
dis,32.367,-5.25
dis,36.277,36.228
dis,37.476,27.473
dis,41.465,0.018
dis,41.652,-0.209
dis,42.581,-0.58
dis,42.195,-0.208
dis,42.61,-0.893
dis,38.667,-2.483
dis,42.79,-4.785
dis,42.403,-0.379
dis,42.402,-0.03
dis,41.37,-4.538
dis,40.978,-1.465
dis,40.662,-1.264
dis,40.115,-1.264
dis,39.269,-1.489
dis,37.437,41.25
dis,38.095,40.659
dis,36.783,32.963
dis,39.756,32.432
dis,39.413,32.988
dis,41.085,26.931
dis,39.087,30.252
dis,39.753,30.789
dis,39.086,31.892
dis,38.428,32.405
dis,37.778,31.885
dis,38.758,34.072
dis,37.768,33.52
dis,39.754,33.538
dis,37.109,34.071
dis,38.405,35.16
dis,37.779,35.203
dis,39.748,36.816
dis,38.757,36.282
dis,37.435,36.819
dis,39.092,35.189
dis,38.764,28.585
dis,37.128,37.391
dis,38.461,-2.465
dis,39.176,-1.966
dis,38.169,-6.662
dis,39.636,-1.938
dis,39.918,-2.061
dis,40.171,-1.673
dis,37.401,-3.476
dis,40.812,-1.808
dis,37.688,-3.492
dis,41.466,-3.611
dis,38.95,-2.533
dis,40.926,-2.925
dis,40.63,-3.166
dis,41.069,-2.642
dis,39.933,3.824
dis,39.584,3.391
dis,37.593,-3.752
dis,42.326,-3.049
dis,41.653,-4.602
dis,43.65,3.3
dis,43.233,3.117
dis,41.632,26.689
dis,41.678,26.338
dis,41.391,26.661
dis,41.205,26.477
dis,41.509,26.888
dis,41.034,27.369
dis,41.29,27.547
dis,41.535,27.834
dis,40.709,27.098
dis,40.914,27.146
dis,40.945,26.568
dis,41.111,29.429
dis,41.118,29.66
dis,40.72,26.432
dis,39.965,27.194
dis,40.244,26.295
dis,39.68,29.147
dis,40.058,26.596
dis,39.629,32.705
dis,40.786,29.46
dis,38.841,34.554
dis,38.741,34.845
dis,39.781,27.406
dis,39.543,32.232
dis,39.494,32.447
dis,39.494,31.241
dis,36.11,8.627
sta,28.183,-17.183
sta,30.5,-9.617
sta,37.983,-3.467
sta,37.333,-3.783
sta,38.738,-0.232
sta,31.333,49.667
sta,29,51
sta,31.559,35.401
sta,31.517,34.901
sta,31.479,35.135
sta,32.314,34.897
sta,32.774,35.138
sta,32.599,35.009
sta,31.886,34.957
sta,33.13,35.556
sta,36.734,-2.134
sta,29.067,-13.517
sta,37.924,12.352
sta,38.194,13.338
sta,33.8,35.6
sta,32.067,34.817
sta,30.517,-7.917
sta,30.117,-9.117
sta,33.483,-6.133
sta,39.88,3.178
sta,39.736,3.335
sta,39.792,2.97
sta,39.587,2.327
sta,39.685,2.51
sta,39.985,4.113
sta,39.451,3.188
sta,38.192,-2.804
sta,33.1,10.334
sta,38.756,0.219
sta,37.768,-3.023
sta,36.119,10.462
sta,37.077,9.164
sta,36.369,10.089
sta,37.239,22.871
sta,37.499,23.355
